Date,GBP,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2017-03-01,0.814956,-0.8792441199079519,-1.4804493273911135,NS,NS,"arnold palmer magnetic face golf 60s dies <NUM>/,,,/backlash devos backpedals remarks historically black colleges/,,,/barring reporters briefings cross legal line/,,,/colon rectal cancers rising young people/,,,/commentary chasing leaks road hell washington see nixon/,,,/confused problems food exercise studies/,,,/desperate presidential leadership republicans find little/,,,/disruption amazon cloud service ripples internet/,,,/edward albee trenchant playwright laid bare modern life dies <NUM>/,,,/ever showman donald trump keeps washington guessing"
2017-03-02,0.814732,0.0274861464913414,-2.290041833439645,PS,NS,"america sleeps donald trump seethes twitter/,,,/attorney general jeff sessions recuse probe related <NUM> presidential campaign/,,,/booming markets telling us global economy/,,,/buoyed oscars moonlight moving 1,500 theaters/,,,/claims saudi role 9/11 appear headed manhattan court/,,,/commerce pick wilbur ross inherently bad deals paid/,,,/democrat deft firearm tightens race senate/,,,/donald trump speech mosul kim jong-nam morning briefing/,,,/dying infants medicine inside venezuela failing hospitals/,,,/every traveler eternal question <NUM> wifi planes"
2017-03-03,0.8132050000000001,0.18742359450713764,-1.3661661961121752,PS,NS,"across country republican push rein protesters/,,,/anti-black slur stamford painted two months/,,,/arctic plants spring arrives almost month earlier/,,,/argentina trump-like immigration order rattles south america/,,,/baseball slow fix/,,,/birth defects rise twentyfold mothers zika c.d.c says/,,,/bundy brothers sought rally nation draw scant support trial/,,,/caramelized cabbage casserole get spring/,,,/cherry blossoms washington could peak early/,,,/donald trump allies struggle move past tax revelation"
2017-03-04,0.813315,-0.01352672450366299,-1.3511997926407417,NS,NS,"arkansas rushes execute <NUM> men space <NUM> days/,,,/clashes stockholm suburb draw attention trump remarks/,,,/ex-reporter charged making bomb threats jewish sites/,,,/ingrid lafleur artist curator enters detroit mayoral race/,,,/peugeot poised buy gm opel creating european car giant/,,,/scottish investors standard life aberdeen mull 13.5 billion tie-up/,,,/sessions controversy heightens trump feeling siege/,,,/trump says schwarzenegger fired apprentice. schwarzenegger fires back/,,,/trump team links russia crisscross washington/,,,/uber deceives authorities worldwide"
2017-03-05,0.812984,0.04069763867627785,-0.8123427488706483,PS,NS,"college student suffers severe reaction hazing involving peanut butter/,,,/deportation arrest highlights tensions los angeles immigration/,,,/justin trudeau attend broadway musical come away/,,,/lakers family business spectacle drama continue/,,,/march biggest hit pregnant giraffe named april/,,,/snl imagines jeff sessions forrest gump bus stop/,,,/torn ballet shoes life upended/,,,/world wealthiest invest billions/,,,/xi jinping failed promises dim hopes economic change 2nd term/,,,/dramatic difference mike pence donald trump comes press"
2017-03-06,0.81707,-0.5025929169577665,-1.6260010920438646,NS,NS,"alison wright exiled americans perhaps hits broadway/,,,/big want nest egg/,,,/california today look election day/,,,/china response reports torture fake news/,,,/clint frazier lush locks yankees let hair/,,,/closed afghan-pakistani border becoming humanitarian crisis/,,,/covering fashion shows functional iphone keyboard/,,,/cubs confront curse year/,,,/day without woman protest elitist/,,,/decide headphones buy hint apple airpods"
2017-03-07,0.8194370000000001,-0.2896936614978074,-1.4339242411676594,NS,NS,"<NUM> men wrongfully convicted <NUM> fire receive <NUM> million/,,,/banksy puts mark bethlehem hotel worst view world/,,,/bill paxton star big love movie blockbusters dies <NUM>/,,,/conspiracy theory journey talk radio trump twitter/,,,/cubs oust giants reach n.l.c.s. good side big rally/,,,/donald trump françois fillon erdogan tuesday briefing/,,,/exciting microbe research temper giddy feeling gut/,,,/first seen <NUM> years ago supernova refuses ignored/,,,/house republicans unveil plan replace health law/,,,/inquiry opens network marines shared illicit images female peers"
2017-03-08,0.8214290000000001,-0.24309373386850552,-0.7942760099931832,NS,NS,"<NUM> makers world smallest machines awarded nobel prize chemistry/,,,/<NUM> shows see new york hour/,,,/age privilege everyone boat/,,,/antidoping officials get earful congress broken system/,,,/batcave graffiti landmark brooklyn grows/,,,/bikinis burkinis regulating women wear/,,,/bridgewater associates world biggest hedge fund shakes leadership/,,,/china c.i.a. international women day morning briefing/,,,/chinese mystery owns firm global shopping spree/,,,/donald trump finally settled mike pence"
2017-03-09,0.8226450000000001,-0.14803470537320607,-0.9712396223543607,NS,NS,"<NUM> million iranian embassy empty u.s. cuts grass/,,,/american stands shoulders gladiator/,,,/antidoping officials expected ask russia barred rio olympics/,,,/backstage boss girl building/,,,/black son baltimore anxious new parents era unease/,,,/bombings hillary clinton donald trump clash terrorism/,,,/c.i.a scrambles contain damage wikileaks documents/,,,/c.i.a. international women day barcelona thursday briefing/,,,/california today state biggest lake dying/,,,/danish father son team homework turn german warplane"
2017-03-10,0.822206,0.05336445246734911,-1.1068549750677903,PS,NS,"a.i.g. chief executive resign turnaround setback/,,,/among questions trump iran american prisoners/,,,/c.i.a hacking revelations protect devices/,,,/chris bertish becomes first cross atlantic paddleboard/,,,/donald trump terrorism plan mixes cold war concepts limits immigrants/,,,/dreams die refugees verge coming u.s. trump closes door/,,,/e.c.b charts economic course politics complicate picture/,,,/five long tv cons worth short binge/,,,/howard hodgkin whose paintings coded emotion dies <NUM>/,,,/hurray riff raff alynda segarra finds concept album"
2017-03-11,0.8221649999999999,0.004986584870465549,-1.088139281828063,PS,NS,"blow prosecutor south korean court blocks arrest samsung group leader/,,,/colombia president juan manuel santos awarded nobel peace prize/,,,/donald trump apology caps day outrage lewd tape/,,,/drought wet california wants know/,,,/even wall migrants find u.s. forbidding/,,,/exclusive car vending machine firm carvana hires banks ipo sources/,,,/healthy g.o.p bill would help employers find/,,,/indo-chinese food hard find except new jersey/,,,/michael flynn paid represent turkey interests trump campaign/,,,/muhammad ali jr. detained last month airport stopped"
2017-03-12,0.8216540000000001,0.062152974159673136,-1.066441651988228,PS,NS,"belgium new deportation law raises red flag civil rights groups/,,,/believe obvious untruths/,,,/damascus bombings near pilgrimage sites kill dozens/,,,/donald trump republican party daylight saving weekend briefing/,,,/donald trump set civil war within right-wing media/,,,/dubai skyline adds trophy architect calls stolen/,,,/european union nintendo switch logan friday evening briefing/,,,/health insurance hard phone unthinkable/,,,/intruder gets within steps white house/,,,/marilyn young historian challenged u.s. foreign policy dies <NUM>"
2017-03-13,0.8192520000000001,0.2923371638183596,-0.2670517825890215,PS,NS,"<NUM> farmer <NUM> children overdosed third — land/,,,/amid divisions u.k. brexit nicola sturgeon calls new referendum scottish independence/,,,/another woman march madness mike took <NUM> decades/,,,/art deco los angeles/,,,/blacks facing parole new york state signs broken system/,,,/boaty mcboatface internet joke polar explorer/,,,/chicago philadelphia difference park makes/,,,/daylight saving starts ask fall back/,,,/geert wilders dutch far-right leader convicted inciting discrimination/,,,/geert wilders dutch nationalist politician calls moroccan immigrants scum"
2017-03-14,0.822572,-0.40524771376814783,-0.3825797468261669,NS,NS,"<NUM> brussels police officers stabbed potential terrorist attack/,,,/anna kendrick movie star twitter star ready/,,,/awkward sex onscreen/,,,/billie joe armstrong punk seeks serenity inside chaos/,,,/brazil zika families life struggle scares/,,,/carrie back like bloody hand grave/,,,/egyptian prosecutor orders release hosni mubarak president toppled <NUM>/,,,/epic donald trump/,,,/first lady love/,,,/flecks extraterrestrial dust roof"
2017-03-15,0.814179,1.0203362137296068,0.8826082351609301,PS,PS,"<NUM> n.c.a.a tournament bracket edge region/,,,/abolish national endowment arts/,,,/admiral <NUM> navy officers indicted bribery charges/,,,/apprentice producer denounces trump release possibly damning tapes/,,,/bob dylan musician america great one-man songbook/,,,/bob dylan wins nobel prize redefining boundaries literature/,,,/california today gallery flees neighborhood activists cheer/,,,/case accusing bush officials 9/11 abuses heads supreme court/,,,/chicago top prosecutor minces words way/,,,/city <NUM> latino face new california"
2017-03-16,0.809725,0.5470541490261951,1.5705437947109715,PS,PS,"afghan officials say least <NUM> died attack hospital/,,,/amy krouse rosenthal children author filmmaker dies <NUM>/,,,/ban head scarves work legal e.u court rules/,,,/candid hitler photos sell 41,000 unidentified bidder/,,,/capitol hill republicans board trump budget/,,,/car industry players diverge timescale self-driving cars/,,,/china premier li keqiang strikes upbeat tone amid u.s. tensions/,,,/donald trump pledges heal divisions sue accusers/,,,/g.o.p accused playing hide-and-seek obamacare replacement bill/,,,/gamer death pushes risks live streaming view"
2017-03-17,0.806614,0.3842045138781742,1.8963617390289045,PS,PS,"american journey pence grandfather ireland/,,,/amid trump effect fear <NUM> colleges see dip foreign applicants/,,,/backpage sex ads gone child trafficking hardly/,,,/biden hints u.s. response russia cyberattacks/,,,/charges harsh criticism de blasio fund-raising/,,,/gascony delicious corner france/,,,/meet covergirl new cover boy/,,,/outsiders lives teenage novel turns <NUM>/,,,/republicans wilders tillerson thursday evening briefing/,,,/scientists bristle trump budget cuts research"
2017-03-18,0.807045,-0.05343324068265076,1.839046906642821,NS,PS,"basketball games squeaky consider spiny lobster/,,,/clare waight keller named first female designer givenchy/,,,/debunking myth irish slaves/,,,/derek walcott poet nobel laureate caribbean dies <NUM>/,,,/egypt activists became generation jail/,,,/exclusive immigration judges headed <NUM> u.s. cities speed deportations/,,,/kids unpredictable/,,,/leaders loss marine veterans fight abusers/,,,/man killed paris airport planned die allah prosecutor/,,,/mandarin gets one shining moment first-round n.c.a.a game"
2017-03-19,0.807512,-0.05786542262202943,1.7211624357698128,NS,PS,"britain brexit bunch party ended/,,,/experian partners tech firm speed lending/,,,/fountain pens saved sold/,,,/gorsuch conservative activist sees test case reshaping judiciary/,,,/grand tour switzerland reluctant son tow/,,,/hills alive sound julie andrews henson puppets/,,,/jane pauley back —/,,,/marmite survives brexit spurs tesco-unilever price dispute/,,,/mylan settle epipen overpricing case <NUM> million/,,,/pentagon releases photo rebut contention bombed mosque"
2017-03-20,0.8085939999999999,-0.13399181683986683,1.300942811247353,NS,PS,"avoid sidestep retreat justices advice confirmation tactics/,,,/battle miss saigon yellowface art opportunity/,,,/celebrating food wine bordeaux/,,,/dining homemade chili gains ground chili/,,,/editorialists spoken voters listen/,,,/elections dutch fear russian meddling also u.s. cash/,,,/g.o.p. health care tightrope winds blue-collar midwest/,,,/generation adderall/,,,/grassley feinstein pair lead gorsuch senate hearings/,,,/green vacation"
2017-03-21,0.801158,0.9196209717113675,2.6032979483862704,PS,PL,"<NUM> questions answers new email trove/,,,/<NUM> things need know seeing doctor strange/,,,/california move ease pressures aging dams/,,,/chuck berry fiery flinty rock n roll innovator/,,,/democrats anthony weiner makes unwelcome return/,,,/e.p.a chief doubts consensus view climate change/,,,/e.p.a head stacks agency climate change skeptics/,,,/even penguins children leave nest/,,,/excerpts house intelligence committee hearing russia/,,,/fire film tweet taliban new way war"
2017-03-22,0.8018149999999999,-0.08200629588669983,1.5185849794701198,NS,PS,"<NUM> deaths linked rare cancer breast implants/,,,/americans worry cheer congress moves upend affordable care act/,,,/australian drug maker low profile powerful backers washington/,,,/brazil leaders tout austerity/,,,/burglar growling stomach/,,,/charleston jury gets case officer killed walter scott/,,,/choose-your-own-news adventure/,,,/danielle brooks first time saw billboard/,,,/f.b.i investigating trump russia ties comey confirms/,,,/friend lied dylann roof massacre plan go prison"
2017-03-23,0.798945,0.3579379283251001,1.3313161875945525,PS,PS,"alexander acosta labor nominee dismisses concerns political pressure/,,,/arctic winter sea ice drops lowest recorded level/,,,/attacks rebels myanmar leave dozens dead/,,,/chris paul fast hands gruesome fingers/,,,/cork dork sniffs swills spits world wine experts/,,,/despite trust ivanka trump still wields power brand/,,,/dollar trades tight range u.s. healthcare vote looms/,,,/donald trump jr. criticizes london mayor deadly attack/,,,/erdogan warns europeans safety tensions rise west/,,,/gorsuch rockefeller brady monday evening briefing"
2017-03-24,0.801828,-0.3608508720875676,0.5933445241466302,NS,PS,"americans agree paid leave pay/,,,/c.i.a developed tools spy mac computers wikileaks disclosure shows/,,,/california today henry rollins strikes chord columnist/,,,/congress moves strike internet privacy rules obama era/,,,/democratic opposition u.s. high court nominee grows/,,,/democrats plan filibuster thwart gorsuch nomination/,,,/essential reading <NUM> books dramatic supreme court nomination hearings/,,,/gorsuch london republican party thursday evening briefing/,,,/london attack echoes faintly europe anxious inured/,,,/man antwerp belgium tries drive crowd"
2017-03-25,0.8017,0.01596352334914286,0.6622926850423454,PS,PS,"alone wild year tv contestants learn show canceled/,,,/asia hottest art fair taking selfies mao corpse/,,,/chatsworth house tale five centuries/,,,/civics lesson unfolds capitol health care bill incinerates/,,,/commute includes hearing belong country/,,,/disobedient woman/,,,/dropping health vote trump swallowed need showdown/,,,/eu leaders renew fraying union vows 60th anniversary/,,,/fran lebowitz book/,,,/free tools keep creepy online ads watching"
2017-03-26,0.7991229999999999,0.3214419358862557,1.0388700106004762,PS,PS,"ariel levy written thoroughly modern memoir/,,,/congolese militia beheads dozens police officers/,,,/donald trump jr. kind trump/,,,/fights erupt pro-trump rally california beach/,,,/florida state women rally eliminate oregon state/,,,/gonzaga marches first final four routing xavier/,,,/new party/,,,/one nation fox <NUM> hours network shapes america/,,,/oregon topples kansas first final four appearance since <NUM>/,,,/paul ryan emerges health care defeat badly damaged"
2017-03-27,0.796315,0.35138520603210566,1.5185618493335227,PS,PS,"aleksei navalny top putin critic arrested protests flare russia/,,,/baltimoreans mourn man said killed neighbor/,,,/bangladeshi assault kills <NUM> militants fails end standoff/,,,/barring girls leggings united airlines defends decision/,,,/baseball practically water sport mets curtis granderson/,,,/becoming duterte making philippine strongman/,,,/charitable wedding registries/,,,/democrats buoyed g.o.p health defeat see need offer hand/,,,/g.o.p. unified obama struggles consensus trump/,,,/international women day calls action protests words praise"
2017-03-28,0.805376,-1.137866296628843,-0.526487908752074,NS,NS,"<NUM> great reads nothing politics/,,,/<NUM> great stories nothing politics/,,,/<NUM> great stories nothing politics/,,,/<NUM> great stories nothing politics/,,,/addiction specialists ponder potential aid pot/,,,/aleksei navalny russian opposition leader receives 15-day sentence/,,,/back channel trump loyal aide trump tower acts gatekeeper/,,,/bill gross pimco settle suit ouster/,,,/buffy vampire slayer reimagined fans/,,,/california today considering single-payer insurance system"
2017-03-29,0.803846,0.18997337889383914,-0.25330032488790266,PS,NS,"<NUM> ella brennan still feeds leads new orleans/,,,/<NUM> reasons trump promised tax overhaul easy/,,,/<NUM> stand-up specials stream week/,,,/achieving mindfulness work meditation cushion required/,,,/ahmed kathrada anti-apartheid activist south africa dies <NUM>/,,,/basic laptop top budget picks/,,,/best snacks bedtime/,,,/bill minor journalist called conscience mississippi dies <NUM>/,,,/blackrock machines rising managers pick stocks/,,,/bones aboard south korean ferry stir hope anguish relatives"
2017-03-30,0.801461,0.29669862137771474,-0.31491529454469,PS,NS,"<NUM> killed texas church bus pickup truck collide/,,,/berlin crash suspected terror attack police say/,,,/california today zoot suit memories/,,,/chase ads 400,000 sites 5,000. results/,,,/cyclone debbie strikes australia coastline thousands flee/,,,/nikki haley calls united nations human rights council corrupt/,,,/pence breaks tie allow states strip family-planning dollars abortion providers/,,,/pillars west shaken brexit crumbling yet/,,,/richard nixon portrait thin-skinned media-hating president/,,,/samsung combustible galaxy note <NUM> unveils new smartphone"
2017-03-31,0.797194,0.5324026995699143,0.5779294312496006,PS,PS,"<NUM> comic book heroes could come big screen/,,,/<NUM> men death row louisiana sue solitary confinement/,,,/<NUM> white house officials helped give nunes intelligence reports/,,,/amc western son novelist philipp meyer lassoes tv/,,,/bathroom law repeal leaves pleased north carolina/,,,/beginning brexit bracing impact/,,,/brexit divorce first trade talks later e.u tells u.k/,,,/burrowing luminous ice retrieve mussels/,,,/canadians adopted refugee families year came month <NUM>/,,,/crown episodes <NUM> <NUM> stiff lips warm heart"
2017-04-02,0.797453,-0.03248895500969695,0.20897909333105247,NS,PS,"april ryan clashes white house bring new kind prominence/,,,/batting <NUM> new baseball books/,,,/beer budget san diego/,,,/bill de blasio speaks funeral man killed racist attack/,,,/boss baby bests beast barely box office <NUM>/,,,/chechen authorities arresting killing gay men russian paper says/,,,/fall foliage turn red fiery depends/,,,/german e.u official trouble remarks chinese/,,,/high price leaving ultra-orthodox life/,,,/home stretch trump supreme court nominee could forever alter senate"
2017-04-03,0.8005770000000001,-0.39174722522834315,-0.5352153356398048,NS,NS,"adventures upscale brooklyn/,,,/age empires <NUM> dynasties art forged china identity/,,,/alex tizon journalist wrote alienation asian-american dies <NUM>/,,,/calling nafta worst trade deal trump appears soften stance/,,,/facing congress sports officials begin confront sexual abuse/,,,/fox serves fetid reminder star still anything/,,,/gorsuch supreme court nomination gains democratic support/,,,/hushed departure met museum reveals entrenched management culture/,,,/indecipherable medical bills one reason health care costs much/,,,/james rosenquist pop art pioneer dies <NUM>"
2017-04-04,0.803902,-0.4153254465216918,0.18302010489509257,NS,PS,"badger buries entire cow carcass scientists go tape/,,,/bill clinton evokes past periphery wife campaign/,,,/boomers sunset election reawakens old divide/,,,/california today defying trump sanctuary bill/,,,/californians legalize marijuana vote could echo nationally/,,,/cheesy mashed potatoes soul/,,,/cities sue banks predatory loans supreme court decide/,,,/cook watch listen weekend/,,,/crowds line india banks exchange banned rupee notes/,,,/debate justice department police police"
2017-04-05,0.800828,0.38238491756459325,0.3754450479320752,PS,PS,"<NUM> education dept picks raise fears civil rights enforcement/,,,/<NUM> years ago truman capote hosted best party ever/,,,/ailes pirate flag still flies fox news/,,,/aleppo bombs leave quarter million living hell without hospital care/,,,/brutal force rikers island continues alarming rate report says/,,,/butter margarine dunkin donuts lawsuit man accepts substitutes/,,,/civil rights act protects gay workers court rules/,,,/congressional republicans project unity democrats scramble/,,,/create quieter city recording sounds new york/,,,/earthquake fukushima japan triggers tsunami"
2017-04-06,0.802005,-0.14697288306601308,-0.06787604137942083,NS,NS,"agency green card errors said worse first thought/,,,/amid division march washington seeks bring women together/,,,/arkansas parole board recommends clemency death-row inmate/,,,/assad history chemical attacks atrocities/,,,/c.e.o.s ponder new game trump rules/,,,/canada muslims group stirs fear islamists/,,,/christie lies low avoid wrath commuters/,,,/clicks bricks online retailers find lure store/,,,/coffee empire grows panera sold jab holding company/,,,/created first garden scratch"
2017-04-07,0.80821,-0.7736859495888382,-1.3818468277483333,NS,NS,"afrofuturism next generation/,,,/anger reilly builds activists use social media prod advertisers/,,,/arsenal apps fearful flier faces skies/,,,/battle trump heart mind bannon vs. kushner/,,,/best tv shows <NUM>/,,,/breakup app help breathe run/,,,/buried children syrian father grief/,,,/c.i.a evidence russian effort help trump earlier believed/,,,/california today winemakers wonder pick grapes/,,,/chamber secrets j.k. rowling net worth"
2017-04-08,0.80819,0.00247460437262248,-1.379338028133688,PS,NS,"75-year-old arm wrestler/,,,/acting instinct trump upends foreign policy/,,,/alabama slow-burning scandal engulfs governor/,,,/almost-love story/,,,/amid tide red electoral map west coast stays defiantly blue/,,,/andreea cristea fell thames u.k. attack dies/,,,/best architecture new york <NUM>/,,,/best dance <NUM>/,,,/best movies <NUM>/,,,/best new podcasts <NUM>"
2017-04-09,0.808118,0.008908796198909386,-1.337382892784916,PS,NS,"<NUM> notable books <NUM>/,,,/arrest stockholm truck attack think driver/,,,/aung san suu kyi first year power dismay swirls myanmar/,,,/bannon views traced book warns winter coming/,,,/bannon worldview dissecting message fourth turning/,,,/basque separatist group eta hands weapons french authorities/,,,/boom bust stark partisan divide consumers view economy/,,,/breaking silence officer testifies killing walter scott/,,,/business legs abs boom times male striptease revues/,,,/cafe milano politicians served dinner peace mind"
2017-04-10,0.8049229999999999,0.3953630534154655,-0.5428584633333031,PS,NS,"accepted soon rejected new york young immigrants uncertain trump/,,,/among deaths <NUM> heavy toll pop music/,,,/aya cash first time ate vegetable <NUM>/,,,/black designers focus fashion institute technology/,,,/businesses near trump tower say security stealing christmas/,,,/california drenched winter rain told drought/,,,/carefree getaway persian gulf/,,,/carl paladino trump ally wishes obama dead mad cow disease <NUM>/,,,/celebrating rugged vision landscape architecture/,,,/democrats see opening tax overhaul fight trump deductions"
2017-04-11,0.800663,0.5292431698435678,0.40290980741434623,PS,PS,"<NUM> pulitzer prize winners/,,,/alt-right makeover shrouds swastikas/,,,/army triumphs last ending navy 14-game streak rivalry/,,,/assad lesson aleppo force works consequences/,,,/beyoncé leads <NUM> grammy nominations/,,,/big banks putting rain forests peril/,,,/big ten champion penn state goes sliver playoff hope/,,,/boy ambassador deadly encounter road/,,,/bud selig apostle equity reaches hall fame/,,,/california today berkeley turns comedian advice"
2017-04-12,0.796874,0.47323280831011516,0.4937389801555412,PS,PS,"alabama christians governor bentley downfall bitter blow/,,,/ambrosial cake filling/,,,/ampe shelves k.k.k documentary series cash payments/,,,/ann patchett guide bookstore lovers/,,,/anti-heroin video florida sheriff appalls critics impresses constituents/,,,/argentine court reopens investigation ex-president <NUM> bomb case/,,,/bob bradley swansea round usual replacements/,,,/butter shrimp make holiday magic/,,,/chinese propaganda video warns west devilish claws/,,,/close half american adults infected hpv survey finds"
2017-04-13,0.799728,-0.35814946905033196,0.28391344193613577,NS,PS,"afghan general nice work get many/,,,/alaska reliant air transit faces pilot shortage drones answer/,,,/americans vote interest partisanship/,,,/apps make keeping soccer easier/,,,/attack coptic cathedral cairo kills dozens/,,,/automakers prepare america whole car thing/,,,/battle lines turn north carolina moderation distant memory/,,,/berlin attack poses toughest test merkel <NUM> years power/,,,/bitter campaign election positions trump shape rules vote/,,,/brother crimes sister betrayal make judas dutch best seller"
2017-04-14,0.798722,0.12579276954163277,1.1739523143737358,PS,PS,"<NUM> patient <NUM> tumors <NUM> billion cells equal <NUM> striking recovery/,,,/afghan response female pilot u.s. asylum case sure lied/,,,/along mosul front line desperate civilians dug-in troops fighters/,,,/american jews divided strain u.s.-israel relations/,,,/americans hearing loss decreases even ubiquitous headphones/,,,/beginning new life america mentors side/,,,/berlin attraction reveals uneasy phenomenon hitler sells/,,,/bob dylan sends warm words skips nobel prize ceremonies/,,,/chicago bodies pile intersection depression rage/,,,/christmas revelers leave <NUM> tons trash australian beach"
2017-04-15,0.7985939999999999,0.016025600897449976,1.1873445600663217,PS,PS,"<NUM> ways take self-care vacation/,,,/bill english chosen new zealand prime minister/,,,/carrie fisher intensive care medical episode plane/,,,/confirm deny andré leon talley/,,,/donald trump takes arizona extending g.o.p winning streak state/,,,/electoral college hated many endure/,,,/free cash finland must jobless/,,,/getting drone gift check insurance/,,,/grinch ended court/,,,/iran president says donald trump tear nuclear pact"
2017-04-16,0.797804,0.09892385868161568,1.276298758349654,PS,PS,"latest test white house pulling easter egg roll/,,,/maajid nawaz radical ambition/,,,/sarah palin veterans affairs wrestling impresario small business/,,,/texas tv sublime ridiculous/,,,/two republican lawmakers face anger voters health care/,,,/great local reporting stands wrongdoing needs saving/,,,/ice immigration arrests noncriminals double trump/,,,/afghanistan trump aide promises coordinated response enemies/,,,/kiron iowa pop <NUM> meaning life death another cup coffee/,,,/trump supporters opponents clash california park"
2017-04-17,0.796353,0.18187424480197478,1.0646981139810805,PS,PS,"<NUM> years hurricane sandy <NUM> households still wait go home/,,,/arkansas fights carry unprecedented wave executions/,,,/betsy devos able privatize u.s. education/,,,/buffett berkshire chinese property website juwai.com team/,,,/california valley healthy food everywhere table/,,,/carrie fisher child hollywood star wars royalty dies <NUM>/,,,/clamor trump palm beach neighbors see upside/,,,/donald trump holds thank rally cincinnati announces pick defense secretary/,,,/donald trump meeting suggests keeping business ties/,,,/evidence robots winning race american jobs"
2017-04-18,0.778634,2.2250183021850916,2.7513448229779556,PS,PL,"chewing gum good toddlers anyone/,,,/despite talk military strike trump armada actually sailed away korea/,,,/exxon c.e.o said top contender secretary state giuliani/,,,/goldman sachs licks wounds equities trading peers grab share/,,,/lizard scales behave like computer simulation/,,,/n.f.l cowboys like new qb patriots love old one/,,,/photos jupiter nasa spacecraft near far/,,,/protect le pen tells voters ahead presidential election/,,,/trump inaugural committee reports record-shattering fundraising <NUM> million/,,,/trump joins line critics costly fighter jet"
2017-04-19,0.782378,-0.48084209012193924,1.8191081651553276,NS,PS,"battle lines trump lands policy stretch across <NUM> million acres/,,,/bill reilly thrives fox news even harassment settlements add/,,,/billy bush negotiating exit nbc lewd tape/,,,/birth control causes depression fast/,,,/bose headphones spy listeners lawsuit/,,,/christopher guest eccentric obsession left behind/,,,/cities vow fight trump immigration even lose millions/,,,/combative populist steve bannon found man donald trump/,,,/donald trump adds k.t mcfarland national security team/,,,/donald trump allies focus anger another target g.o.p leaders"
2017-04-20,0.781207,0.14967189772718825,2.315912410219468,PS,PS,"2nd avenue subway open jan. <NUM> m.t.a says/,,,/alvin ailey robert battle first real dance shoes/,,,/behavioral economics produce better health care/,,,/california forefront climate fight back trump/,,,/campuses cautiously train freshmen subtle insults/,,,/climate change blamed half increased forest fire danger/,,,/crumpled school bus leaves chattanooga dazed/,,,/debbie reynolds die broken heart/,,,/election close trump obama common/,,,/first clinton-trump debate framed rifts race gender"
2017-04-21,0.780825,0.048898691383982396,2.240704525479458,PS,PS,"child need sick day/,,,/donald trump appears soften stance immigration abortion/,,,/five myths oceans/,,,/gannett abandons effort buy newspaper publisher tronc/,,,/john kerry mideast speech clash policies personalities/,,,/keep evidence ex-nfler hernandez prison suicide judge/,,,/president golfed much donald trump/,,,/prince knew wanted sex soul/,,,/sarah palin ted nugent kid rock go far mocking hillary clinton portrait/,,,/scientists erupt protest volcanologist runs congress"
2017-04-23,0.779795,0.1319117599974362,2.257321347097772,PS,PS,"along mekong river timeless place time marches/,,,/great indian novel reaches american shores/,,,/homeland security targeting dreamers kelly/,,,/review war paint sing song face creams/,,,/right-wing le pen claims victory alongside centrist macron french presidential runoff e.u future stake/,,,/trump aides struggle clarify policy dreamers deportation/,,,/write tv age trump showrunners reveal/,,,/north korea detains third u.s. citizen/,,,/afghan taliban brazen attack eclipses trump mother bombs/,,,/triumph tears mark night french political theater"
2017-04-24,0.782618,-0.36201822273802975,1.724737647751681,NS,PS,"clash philippine forces abu sayyaf leaves <NUM> dead/,,,/disrupter president do-little congress/,,,/entrusted save brazil party ruined rio/,,,/greatest loss despair thais mourn king/,,,/many people popping vitamin/,,,/stunning vistas wildlife along australia great ocean road/,,,/top u.s. officials testify trump-russia probe reboot/,,,/democratic state attorneys general decry student loan rework republicans/,,,/fcc chairman expected unveil strategy reverse net neutrality sources/,,,/state department website posts article trump florida resort"
2017-04-25,0.779265,0.42843379528710557,-0.08103935867173107,PS,NS,"benoît hamon wins french socialist party presidential nomination/,,,/candidate rises vows control islam immigration time france/,,,/combat trump democrats ready g.o.p tactic lawsuits/,,,/dallas stares texas-size threat bankruptcy/,,,/dealmaker chief like backdown president/,,,/e.u faces next big test france election looms/,,,/exclusive boeing near decision launch 737-10 jet sources/,,,/french socialists crisis manuel valls benoît hamon head runoff/,,,/isis calls ohio state university attacker soldier/,,,/janet reno first woman serve u.s. attorney general dies <NUM>"
2017-04-26,0.7783180000000001,0.12152477013596297,0.5189307470302111,PS,PS,"along autism spectrum path campus life/,,,/alvin toffler author future shock dies <NUM>/,,,/changes policing take hold one nation dangerous cities/,,,/confidence even hillary clinton momentum slows/,,,/death staten island highlights heroin place mainstream society/,,,/democrats need f.b.i director james comey/,,,/donald trump talks debate many women hear <NUM> tape/,,,/extremist imam tests f.b.i limits law/,,,/fearing drugs rare side effects millions take chances osteoporosis/,,,/firings discord put trump transition team state disarray"
2017-04-27,0.775641,0.3439468186525403,0.7124872152963349,PS,PS,"accusations fraud wells fargo spread sham insurance policies/,,,/ampt agrees buy time warner 85.4 billion/,,,/bad luck worse manners tarnish obama asia trip/,,,/biggest spike traffic deaths <NUM> years blame apps/,,,/bombing suspect pleads guilty shootout new jersey officers/,,,/critics see stephen bannon trump pick strategist voice racism/,,,/death toll oakland warehouse fire rises <NUM> search continues/,,,/democrats leadership fight pits west wing left wing/,,,/donald trump could put climate change course danger zone/,,,/donald trump picks reince priebus chief staff stephen bannon strategist"
